caseID,activity,startTime,endTime
811,j,2:45:18,2:45:19
811,g,2:45:19,2:45:20
811,h,2:45:20,2:45:21
811,f,2:45:21,2:45:22
811,m,2:45:22,2:45:23
811,d,2:45:23,2:45:24
811,n,2:45:24,2:45:25
811,o,2:45:25,2:45:26
812,a,2:45:26,2:45:27
812,h,2:45:27,2:45:28
812,i,2:45:28,2:45:29
812,j,2:45:29,2:45:30
812,c,2:45:30,2:45:31
812,g,2:45:31,2:45:32
812,i,2:45:32,2:45:33
812,d,2:45:33,2:45:34
812,f,2:45:34,2:45:35
812,d,2:45:35,2:45:36
812,d,2:45:36,2:45:37
812,l,2:45:37,2:45:38
812,n,2:45:38,2:45:39
812,o,2:45:39,2:45:40
813,a,2:45:40,2:45:41
813,b,2:45:41,2:45:42
813,g,2:45:42,2:45:43
813,h,2:45:43,2:45:44
813,c,2:45:44,2:45:45
813,f,2:45:45,2:45:46
813,e,2:45:46,2:45:47
813,d,2:45:47,2:45:48
813,n,2:45:48,2:45:49
813,e,2:45:49,2:45:50
813,o,2:45:50,2:45:51
814,a,2:45:51,2:45:52
814,j,2:45:52,2:45:53
814,i,2:45:53,2:45:54
814,g,2:45:54,2:45:55
814,e,2:45:55,2:45:56
814,c,2:45:56,2:45:57
814,h,2:45:57,2:45:58
814,k,2:45:58,2:45:59
814,c,2:45:59,2:46:00
814,f,2:46:00,2:46:01
814,e,2:46:01,2:46:02
814,d,2:46:02,2:46:03
814,n,2:46:03,2:46:04
814,o,2:46:04,2:46:05
815,a,2:46:05,2:46:06
815,e,2:46:06,2:46:07
815,i,2:46:07,2:46:08
815,e,2:46:08,2:46:09
815,e,2:46:09,2:46:10
815,e,2:46:10,2:46:11
815,h,2:46:11,2:46:12
815,j,2:46:12,2:46:13
815,i,2:46:13,2:46:14
815,i,2:46:14,2:46:15
815,f,2:46:15,2:46:16
815,m,2:46:16,2:46:17
815,h,2:46:17,2:46:18
815,d,2:46:18,2:46:19
815,e,2:46:19,2:46:20
815,n,2:46:20,2:46:21
815,o,2:46:21,2:46:22
816,a,2:46:22,2:46:23
816,e,2:46:23,2:46:24
816,j,2:46:24,2:46:25
816,h,2:46:25,2:46:26
816,k,2:46:26,2:46:27
816,e,2:46:27,2:46:28
816,f,2:46:28,2:46:29
816,d,2:46:29,2:46:30
816,n,2:46:30,2:46:31
816,o,2:46:31,2:46:32
817,a,2:46:32,2:46:33
817,e,2:46:33,2:46:34
817,b,2:46:34,2:46:35
817,i,2:46:35,2:46:36
817,j,2:46:36,2:46:37
817,g,2:46:37,2:46:38
817,h,2:46:38,2:46:39
817,f,2:46:39,2:46:40
817,d,2:46:40,2:46:41
817,n,2:46:41,2:46:42
817,o,2:46:42,2:46:43
818,a,2:46:43,2:46:44
818,i,2:46:44,2:46:45
818,h,2:46:45,2:46:46
818,d,2:46:46,2:46:47
818,d,2:46:47,2:46:48
818,f,2:46:48,2:46:49
818,l,2:46:49,2:46:50
818,d,2:46:50,2:46:51
818,o,2:46:51,2:46:52
819,a,2:46:52,2:46:53
819,c,2:46:53,2:46:54
819,j,2:46:54,2:46:55
819,h,2:46:55,2:46:56
819,b,2:46:56,2:46:57
819,c,2:46:57,2:46:58
819,i,2:46:58,2:46:59
819,e,2:46:59,2:47:00
819,f,2:47:00,2:47:01
819,d,2:47:01,2:47:02
819,d,2:47:02,2:47:03
819,n,2:47:03,2:47:04
819,o,2:47:04,2:47:05
820,a,2:47:05,2:47:06
820,c,2:47:06,2:47:07
820,c,2:47:07,2:47:08
820,j,2:47:08,2:47:09
820,g,2:47:09,2:47:10
820,e,2:47:10,2:47:11
820,c,2:47:11,2:47:12
820,k,2:47:12,2:47:13
820,d,2:47:13,2:47:14
820,f,2:47:14,2:47:15
820,m,2:47:15,2:47:16
820,d,2:47:16,2:47:17
820,h,2:47:17,2:47:18
820,e,2:47:18,2:47:19
820,d,2:47:19,2:47:20
820,e,2:47:20,2:47:21
820,n,2:47:21,2:47:22
820,o,2:47:22,2:47:23
821,a,2:47:23,2:47:24
821,e,2:47:24,2:47:25
821,d,2:47:25,2:47:26
821,h,2:47:26,2:47:27
821,d,2:47:27,2:47:28
821,e,2:47:28,2:47:29
821,f,2:47:29,2:47:30
821,n,2:47:30,2:47:31
821,l,2:47:31,2:47:32
821,o,2:47:32,2:47:33
822,a,2:47:33,2:47:34
822,e,2:47:34,2:47:35
822,h,2:47:35,2:47:36
822,b,2:47:36,2:47:37
822,f,2:47:37,2:47:38
822,e,2:47:38,2:47:39
822,d,2:47:39,2:47:40
822,n,2:47:40,2:47:41
822,e,2:47:41,2:47:42
822,o,2:47:42,2:47:43
823,a,2:47:43,2:47:44
823,c,2:47:44,2:47:45
823,g,2:47:45,2:47:46
823,i,2:47:46,2:47:47
823,h,2:47:47,2:47:48
823,g,2:47:48,2:47:49
823,e,2:47:49,2:47:50
823,j,2:47:50,2:47:51
823,f,2:47:51,2:47:52
823,d,2:47:52,2:47:53
823,d,2:47:53,2:47:54
823,n,2:47:54,2:47:55
823,o,2:47:55,2:47:56
824,a,2:47:56,2:47:57
824,c,2:47:57,2:47:58
824,e,2:47:58,2:47:59
824,i,2:47:59,2:48:00
824,g,2:48:00,2:48:01
824,j,2:48:01,2:48:02
824,g,2:48:02,2:48:03
824,h,2:48:03,2:48:04
824,c,2:48:04,2:48:05
824,k,2:48:05,2:48:06
824,f,2:48:06,2:48:07
824,e,2:48:07,2:48:08
824,d,2:48:08,2:48:09
824,n,2:48:09,2:48:10
824,o,2:48:10,2:48:11
825,a,2:48:11,2:48:12
825,e,2:48:12,2:48:13
825,j,2:48:13,2:48:14
825,b,2:48:14,2:48:15
825,i,2:48:15,2:48:16
825,g,2:48:16,2:48:17
825,c,2:48:17,2:48:18
825,d,2:48:18,2:48:19
825,k,2:48:19,2:48:20
825,e,2:48:20,2:48:21
825,f,2:48:21,2:48:22
825,l,2:48:22,2:48:23
825,e,2:48:23,2:48:24
825,d,2:48:24,2:48:25
825,d,2:48:25,2:48:26
825,o,2:48:26,2:48:27
826,a,2:48:27,2:48:28
826,j,2:48:28,2:48:29
826,g,2:48:29,2:48:30
826,b,2:48:30,2:48:31
826,h,2:48:31,2:48:32
826,c,2:48:32,2:48:33
826,e,2:48:33,2:48:34
826,d,2:48:34,2:48:35
826,f,2:48:35,2:48:36
826,i,2:48:36,2:48:37
826,d,2:48:37,2:48:38
826,n,2:48:38,2:48:39
826,o,2:48:39,2:48:40
827,a,2:48:40,2:48:41
827,e,2:48:41,2:48:42
827,j,2:48:42,2:48:43
827,g,2:48:43,2:48:44
827,h,2:48:44,2:48:45
827,k,2:48:45,2:48:46
827,c,2:48:46,2:48:47
827,d,2:48:47,2:48:48
827,f,2:48:48,2:48:49
827,d,2:48:49,2:48:50
827,n,2:48:50,2:48:51
827,o,2:48:51,2:48:52
828,a,2:48:52,2:48:53
828,e,2:48:53,2:48:54
828,b,2:48:54,2:48:55
828,j,2:48:55,2:48:56
828,g,2:48:56,2:48:57
828,h,2:48:57,2:48:58
828,e,2:48:58,2:48:59
828,f,2:48:59,2:49:00
828,d,2:49:00,2:49:01
828,o,2:49:01,2:49:02
829,a,2:49:02,2:49:03
829,h,2:49:03,2:49:04
829,d,2:49:04,2:49:05
829,f,2:49:05,2:49:06
829,d,2:49:06,2:49:07
829,d,2:49:07,2:49:08
829,n,2:49:08,2:49:09
829,o,2:49:09,2:49:10
830,a,2:49:10,2:49:11
830,j,2:49:11,2:49:12
830,h,2:49:12,2:49:13
830,g,2:49:13,2:49:14
830,e,2:49:14,2:49:15
830,b,2:49:15,2:49:16
830,k,2:49:16,2:49:17
830,f,2:49:17,2:49:18
830,d,2:49:18,2:49:19
830,n,2:49:19,2:49:20
830,o,2:49:20,2:49:21
831,a,2:49:21,2:49:22
831,e,2:49:22,2:49:23
831,h,2:49:23,2:49:24
831,l,2:49:24,2:49:25
831,e,2:49:25,2:49:26
831,j,2:49:26,2:49:27
831,e,2:49:27,2:49:28
831,f,2:49:28,2:49:29
831,c,2:49:29,2:49:30
831,d,2:49:30,2:49:31
831,n,2:49:31,2:49:32
831,o,2:49:32,2:49:33
832,a,2:49:33,2:49:34
832,j,2:49:34,2:49:35
832,g,2:49:35,2:49:36
832,h,2:49:36,2:49:37
832,k,2:49:37,2:49:38
832,f,2:49:38,2:49:39
832,d,2:49:39,2:49:40
832,n,2:49:40,2:49:41
832,o,2:49:41,2:49:42
833,a,2:49:42,2:49:43
833,e,2:49:43,2:49:44
833,j,2:49:44,2:49:45
833,g,2:49:45,2:49:46
833,i,2:49:46,2:49:47
833,e,2:49:47,2:49:48
833,e,2:49:48,2:49:49
833,e,2:49:49,2:49:50
833,k,2:49:50,2:49:51
833,g,2:49:51,2:49:52
833,e,2:49:52,2:49:53
833,f,2:49:53,2:49:54
833,h,2:49:54,2:49:55
833,d,2:49:55,2:49:56
833,n,2:49:56,2:49:57
833,o,2:49:57,2:49:58
834,a,2:49:58,2:49:59
834,e,2:49:59,2:50:00
834,j,2:50:00,2:50:01
834,g,2:50:01,2:50:02
834,d,2:50:02,2:50:03
834,e,2:50:03,2:50:04
834,h,2:50:04,2:50:05
834,d,2:50:05,2:50:06
834,f,2:50:06,2:50:07
834,d,2:50:07,2:50:08
834,n,2:50:08,2:50:09
834,o,2:50:09,2:50:10
835,a,2:50:10,2:50:11
835,c,2:50:11,2:50:12
835,e,2:50:12,2:50:13
835,h,2:50:13,2:50:14
835,e,2:50:14,2:50:15
835,f,2:50:15,2:50:16
835,d,2:50:16,2:50:17
835,d,2:50:17,2:50:18
835,n,2:50:18,2:50:19
835,e,2:50:19,2:50:20
835,o,2:50:20,2:50:21
836,a,2:50:21,2:50:22
836,e,2:50:22,2:50:23
836,h,2:50:23,2:50:24
836,k,2:50:24,2:50:25
836,g,2:50:25,2:50:26
836,j,2:50:26,2:50:27
836,f,2:50:27,2:50:28
836,d,2:50:28,2:50:29
836,n,2:50:29,2:50:30
836,o,2:50:30,2:50:31
837,a,2:50:31,2:50:32
837,e,2:50:32,2:50:33
837,h,2:50:33,2:50:34
837,e,2:50:34,2:50:35
837,f,2:50:35,2:50:36
837,d,2:50:36,2:50:37
837,d,2:50:37,2:50:38
837,n,2:50:38,2:50:39
837,d,2:50:39,2:50:40
837,o,2:50:40,2:50:41
838,a,2:50:41,2:50:42
838,c,2:50:42,2:50:43
838,g,2:50:43,2:50:44
838,c,2:50:44,2:50:45
838,i,2:50:45,2:50:46
838,j,2:50:46,2:50:47
838,i,2:50:47,2:50:48
838,c,2:50:48,2:50:49
838,i,2:50:49,2:50:50
838,h,2:50:50,2:50:51
838,k,2:50:51,2:50:52
838,e,2:50:52,2:50:53
838,k,2:50:53,2:50:54
838,f,2:50:54,2:50:55
838,d,2:50:55,2:50:56
838,n,2:50:56,2:50:57
838,o,2:50:57,2:50:58
839,a,2:50:58,2:50:59
839,c,2:50:59,2:51:00
839,j,2:51:00,2:51:01
839,b,2:51:01,2:51:02
839,e,2:51:02,2:51:03
839,h,2:51:03,2:51:04
839,c,2:51:04,2:51:05
839,f,2:51:05,2:51:06
839,d,2:51:06,2:51:07
839,k,2:51:07,2:51:08
839,e,2:51:08,2:51:09
839,d,2:51:09,2:51:10
839,n,2:51:10,2:51:11
839,o,2:51:11,2:51:12
840,a,2:51:12,2:51:13
840,g,2:51:13,2:51:14
840,h,2:51:14,2:51:15
840,j,2:51:15,2:51:16
840,f,2:51:16,2:51:17
840,e,2:51:17,2:51:18
840,d,2:51:18,2:51:19
840,n,2:51:19,2:51:20
840,o,2:51:20,2:51:21
841,a,2:51:21,2:51:22
841,c,2:51:22,2:51:23
841,j,2:51:23,2:51:24
841,h,2:51:24,2:51:25
841,c,2:51:25,2:51:26
841,e,2:51:26,2:51:27
841,f,2:51:27,2:51:28
841,n,2:51:28,2:51:29
841,o,2:51:29,2:51:30
842,a,2:51:30,2:51:31
842,j,2:51:31,2:51:32
842,e,2:51:32,2:51:33
842,h,2:51:33,2:51:34
842,f,2:51:34,2:51:35
842,e,2:51:35,2:51:36
842,d,2:51:36,2:51:37
842,l,2:51:37,2:51:38
842,n,2:51:38,2:51:39
842,o,2:51:39,2:51:40
843,a,2:51:40,2:51:41
843,b,2:51:41,2:51:42
843,j,2:51:42,2:51:43
843,g,2:51:43,2:51:44
843,c,2:51:44,2:51:45
843,h,2:51:45,2:51:46
843,b,2:51:46,2:51:47
843,k,2:51:47,2:51:48
843,f,2:51:48,2:51:49
843,d,2:51:49,2:51:50
843,n,2:51:50,2:51:51
843,e,2:51:51,2:51:52
843,o,2:51:52,2:51:53
844,a,2:51:53,2:51:54
844,e,2:51:54,2:51:55
844,i,2:51:55,2:51:56
844,j,2:51:56,2:51:57
844,i,2:51:57,2:51:58
844,c,2:51:58,2:51:59
844,j,2:51:59,2:52:00
844,k,2:52:00,2:52:01
844,f,2:52:01,2:52:02
844,e,2:52:02,2:52:03
844,d,2:52:03,2:52:04
844,n,2:52:04,2:52:05
844,o,2:52:05,2:52:06
845,a,2:52:06,2:52:07
845,b,2:52:07,2:52:08
845,h,2:52:08,2:52:09
845,c,2:52:09,2:52:10
845,f,2:52:10,2:52:11
845,d,2:52:11,2:52:12
845,n,2:52:12,2:52:13
845,o,2:52:13,2:52:14
846,a,2:52:14,2:52:15
846,j,2:52:15,2:52:16
846,g,2:52:16,2:52:17
846,e,2:52:17,2:52:18
846,b,2:52:18,2:52:19
846,f,2:52:19,2:52:20
846,h,2:52:20,2:52:21
846,d,2:52:21,2:52:22
846,n,2:52:22,2:52:23
846,o,2:52:23,2:52:24
847,a,2:52:24,2:52:25
847,j,2:52:25,2:52:26
847,i,2:52:26,2:52:27
847,g,2:52:27,2:52:28
847,c,2:52:28,2:52:29
847,e,2:52:29,2:52:30
847,h,2:52:30,2:52:31
847,k,2:52:31,2:52:32
847,f,2:52:32,2:52:33
847,d,2:52:33,2:52:34
847,d,2:52:34,2:52:35
847,n,2:52:35,2:52:36
847,m,2:52:36,2:52:37
847,l,2:52:37,2:52:38
847,o,2:52:38,2:52:39
848,a,2:52:39,2:52:40
848,j,2:52:40,2:52:41
848,h,2:52:41,2:52:42
848,c,2:52:42,2:52:43
848,k,2:52:43,2:52:44
848,g,2:52:44,2:52:45
848,f,2:52:45,2:52:46
848,d,2:52:46,2:52:47
848,n,2:52:47,2:52:48
848,o,2:52:48,2:52:49
849,a,2:52:49,2:52:50
849,e,2:52:50,2:52:51
849,b,2:52:51,2:52:52
849,j,2:52:52,2:52:53
849,g,2:52:53,2:52:54
849,e,2:52:54,2:52:55
849,e,2:52:55,2:52:56
849,e,2:52:56,2:52:57
849,c,2:52:57,2:52:58
849,i,2:52:58,2:52:59
849,e,2:52:59,2:53:00
849,f,2:53:00,2:53:01
849,c,2:53:01,2:53:02
849,d,2:53:02,2:53:03
849,n,2:53:03,2:53:04
849,m,2:53:04,2:53:05
849,o,2:53:05,2:53:06
850,a,2:53:06,2:53:07
850,e,2:53:07,2:53:08
850,c,2:53:08,2:53:09
850,g,2:53:09,2:53:10
850,h,2:53:10,2:53:11
850,e,2:53:11,2:53:12
850,d,2:53:12,2:53:13
850,n,2:53:13,2:53:14
850,d,2:53:14,2:53:15
850,o,2:53:15,2:53:16
851,a,2:53:16,2:53:17
851,j,2:53:17,2:53:18
851,c,2:53:18,2:53:19
851,f,2:53:19,2:53:20
851,d,2:53:20,2:53:21
851,n,2:53:21,2:53:22
851,o,2:53:22,2:53:23
852,a,2:53:23,2:53:24
852,e,2:53:24,2:53:25
852,j,2:53:25,2:53:26
852,i,2:53:26,2:53:27
852,g,2:53:27,2:53:28
852,e,2:53:28,2:53:29
852,h,2:53:29,2:53:30
852,k,2:53:30,2:53:31
852,d,2:53:31,2:53:32
852,f,2:53:32,2:53:33
852,h,2:53:33,2:53:34
852,n,2:53:34,2:53:35
852,o,2:53:35,2:53:36
853,a,2:53:36,2:53:37
853,c,2:53:37,2:53:38
853,j,2:53:38,2:53:39
853,b,2:53:39,2:53:40
853,c,2:53:40,2:53:41
853,h,2:53:41,2:53:42
853,k,2:53:42,2:53:43
853,e,2:53:43,2:53:44
853,i,2:53:44,2:53:45
853,f,2:53:45,2:53:46
853,n,2:53:46,2:53:47
853,o,2:53:47,2:53:48
854,a,2:53:48,2:53:49
854,b,2:53:49,2:53:50
854,j,2:53:50,2:53:51
854,i,2:53:51,2:53:52
854,c,2:53:52,2:53:53
854,g,2:53:53,2:53:54
854,e,2:53:54,2:53:55
854,h,2:53:55,2:53:56
854,k,2:53:56,2:53:57
854,j,2:53:57,2:53:58
854,f,2:53:58,2:53:59
854,n,2:53:59,2:54:00
854,d,2:54:00,2:54:01
854,o,2:54:01,2:54:02
855,a,2:54:02,2:54:03
855,j,2:54:03,2:54:04
855,i,2:54:04,2:54:05
855,g,2:54:05,2:54:06
855,e,2:54:06,2:54:07
855,h,2:54:07,2:54:08
855,c,2:54:08,2:54:09
855,k,2:54:09,2:54:10
855,g,2:54:10,2:54:11
855,f,2:54:11,2:54:12
855,d,2:54:12,2:54:13
855,d,2:54:13,2:54:14
855,l,2:54:14,2:54:15
855,o,2:54:15,2:54:16
856,a,2:54:16,2:54:17
856,c,2:54:17,2:54:18
856,j,2:54:18,2:54:19
856,b,2:54:19,2:54:20
856,g,2:54:20,2:54:21
856,h,2:54:21,2:54:22
856,i,2:54:22,2:54:23
856,k,2:54:23,2:54:24
856,f,2:54:24,2:54:25
856,d,2:54:25,2:54:26
856,n,2:54:26,2:54:27
856,o,2:54:27,2:54:28
857,a,2:54:28,2:54:29
857,e,2:54:29,2:54:30
857,j,2:54:30,2:54:31
857,g,2:54:31,2:54:32
857,c,2:54:32,2:54:33
857,e,2:54:33,2:54:34
857,h,2:54:34,2:54:35
857,f,2:54:35,2:54:36
857,d,2:54:36,2:54:37
857,d,2:54:37,2:54:38
857,l,2:54:38,2:54:39
857,n,2:54:39,2:54:40
857,o,2:54:40,2:54:41
858,a,2:54:41,2:54:42
858,h,2:54:42,2:54:43
858,h,2:54:43,2:54:44
858,j,2:54:44,2:54:45
858,i,2:54:45,2:54:46
858,d,2:54:46,2:54:47
858,f,2:54:47,2:54:48
858,d,2:54:48,2:54:49
858,n,2:54:49,2:54:50
858,o,2:54:50,2:54:51
859,a,2:54:51,2:54:52
859,e,2:54:52,2:54:53
859,h,2:54:53,2:54:54
859,c,2:54:54,2:54:55
859,j,2:54:55,2:54:56
859,b,2:54:56,2:54:57
859,c,2:54:57,2:54:58
859,g,2:54:58,2:54:59
859,d,2:54:59,2:55:00
859,b,2:55:00,2:55:01
859,i,2:55:01,2:55:02
859,g,2:55:02,2:55:03
859,f,2:55:03,2:55:04
859,d,2:55:04,2:55:05
859,e,2:55:05,2:55:06
859,d,2:55:06,2:55:07
859,m,2:55:07,2:55:08
859,o,2:55:08,2:55:09
860,a,2:55:09,2:55:10
860,b,2:55:10,2:55:11
860,c,2:55:11,2:55:12
860,j,2:55:12,2:55:13
860,g,2:55:13,2:55:14
860,h,2:55:14,2:55:15
860,e,2:55:15,2:55:16
860,c,2:55:16,2:55:17
860,f,2:55:17,2:55:18
860,l,2:55:18,2:55:19
860,d,2:55:19,2:55:20
860,n,2:55:20,2:55:21
860,o,2:55:21,2:55:22
861,a,2:55:22,2:55:23
861,e,2:55:23,2:55:24
861,c,2:55:24,2:55:25
861,j,2:55:25,2:55:26
861,g,2:55:26,2:55:27
861,h,2:55:27,2:55:28
861,k,2:55:28,2:55:29
861,f,2:55:29,2:55:30
861,n,2:55:30,2:55:31
861,o,2:55:31,2:55:32
862,a,2:55:32,2:55:33
862,c,2:55:33,2:55:34
862,e,2:55:34,2:55:35
862,b,2:55:35,2:55:36
862,j,2:55:36,2:55:37
862,g,2:55:37,2:55:38
862,d,2:55:38,2:55:39
862,c,2:55:39,2:55:40
862,d,2:55:40,2:55:41
862,h,2:55:41,2:55:42
862,k,2:55:42,2:55:43
862,e,2:55:43,2:55:44
862,g,2:55:44,2:55:45
862,f,2:55:45,2:55:46
862,d,2:55:46,2:55:47
862,n,2:55:47,2:55:48
862,o,2:55:48,2:55:49
863,a,2:55:49,2:55:50
863,g,2:55:50,2:55:51
863,c,2:55:51,2:55:52
863,j,2:55:52,2:55:53
863,e,2:55:53,2:55:54
863,i,2:55:54,2:55:55
863,h,2:55:55,2:55:56
863,k,2:55:56,2:55:57
863,d,2:55:57,2:55:58
863,f,2:55:58,2:55:59
863,d,2:55:59,2:56:00
863,d,2:56:00,2:56:01
863,n,2:56:01,2:56:02
863,o,2:56:02,2:56:03
864,a,2:56:03,2:56:04
864,c,2:56:04,2:56:05
864,e,2:56:05,2:56:06
864,g,2:56:06,2:56:07
864,j,2:56:07,2:56:08
864,i,2:56:08,2:56:09
864,g,2:56:09,2:56:10
864,e,2:56:10,2:56:11
864,h,2:56:11,2:56:12
864,k,2:56:12,2:56:13
864,d,2:56:13,2:56:14
864,f,2:56:14,2:56:15
864,l,2:56:15,2:56:16
864,m,2:56:16,2:56:17
864,d,2:56:17,2:56:18
864,d,2:56:18,2:56:19
864,l,2:56:19,2:56:20
864,k,2:56:20,2:56:21
864,n,2:56:21,2:56:22
864,o,2:56:22,2:56:23
865,a,2:56:23,2:56:24
865,c,2:56:24,2:56:25
865,j,2:56:25,2:56:26
865,b,2:56:26,2:56:27
865,c,2:56:27,2:56:28
865,g,2:56:28,2:56:29
865,c,2:56:29,2:56:30
865,e,2:56:30,2:56:31
865,h,2:56:31,2:56:32
865,k,2:56:32,2:56:33
865,f,2:56:33,2:56:34
865,d,2:56:34,2:56:35
865,n,2:56:35,2:56:36
865,o,2:56:36,2:56:37
866,a,2:56:37,2:56:38
866,c,2:56:38,2:56:39
866,e,2:56:39,2:56:40
866,b,2:56:40,2:56:41
866,j,2:56:41,2:56:42
866,g,2:56:42,2:56:43
866,e,2:56:43,2:56:44
866,h,2:56:44,2:56:45
866,i,2:56:45,2:56:46
866,f,2:56:46,2:56:47
866,n,2:56:47,2:56:48
866,d,2:56:48,2:56:49
866,o,2:56:49,2:56:50
867,a,2:56:50,2:56:51
867,e,2:56:51,2:56:52
867,e,2:56:52,2:56:53
867,j,2:56:53,2:56:54
867,c,2:56:54,2:56:55
867,e,2:56:55,2:56:56
867,h,2:56:56,2:56:57
867,g,2:56:57,2:56:58
867,d,2:56:58,2:56:59
867,f,2:56:59,2:57:00
867,e,2:57:00,2:57:01
867,d,2:57:01,2:57:02
867,n,2:57:02,2:57:03
867,m,2:57:03,2:57:04
867,o,2:57:04,2:57:05
868,a,2:57:05,2:57:06
868,c,2:57:06,2:57:07
868,g,2:57:07,2:57:08
868,b,2:57:08,2:57:09
868,f,2:57:09,2:57:10
868,k,2:57:10,2:57:11
868,n,2:57:11,2:57:12
868,d,2:57:12,2:57:13
868,m,2:57:13,2:57:14
868,o,2:57:14,2:57:15
869,a,2:57:15,2:57:16
869,i,2:57:16,2:57:17
869,j,2:57:17,2:57:18
869,h,2:57:18,2:57:19
869,e,2:57:19,2:57:20
869,b,2:57:20,2:57:21
869,e,2:57:21,2:57:22
869,k,2:57:22,2:57:23
869,f,2:57:23,2:57:24
869,d,2:57:24,2:57:25
869,n,2:57:25,2:57:26
869,o,2:57:26,2:57:27
870,a,2:57:27,2:57:28
870,g,2:57:28,2:57:29
870,b,2:57:29,2:57:30
870,b,2:57:30,2:57:31
870,c,2:57:31,2:57:32
870,d,2:57:32,2:57:33
870,f,2:57:33,2:57:34
870,m,2:57:34,2:57:35
870,k,2:57:35,2:57:36
870,n,2:57:36,2:57:37
870,d,2:57:37,2:57:38
870,o,2:57:38,2:57:39
871,a,2:57:39,2:57:40
871,e,2:57:40,2:57:41
871,b,2:57:41,2:57:42
871,g,2:57:42,2:57:43
871,h,2:57:43,2:57:44
871,c,2:57:44,2:57:45
871,f,2:57:45,2:57:46
871,k,2:57:46,2:57:47
871,d,2:57:47,2:57:48
871,n,2:57:48,2:57:49
871,d,2:57:49,2:57:50
871,o,2:57:50,2:57:51
872,a,2:57:51,2:57:52
872,i,2:57:52,2:57:53
872,h,2:57:53,2:57:54
872,c,2:57:54,2:57:55
872,e,2:57:55,2:57:56
872,d,2:57:56,2:57:57
872,f,2:57:57,2:57:58
872,d,2:57:58,2:57:59
872,n,2:57:59,2:58:00
872,o,2:58:00,2:58:01
873,a,2:58:01,2:58:02
873,c,2:58:02,2:58:03
873,h,2:58:03,2:58:04
873,d,2:58:04,2:58:05
873,f,2:58:05,2:58:06
873,e,2:58:06,2:58:07
873,n,2:58:07,2:58:08
873,o,2:58:08,2:58:09
874,a,2:58:09,2:58:10
874,c,2:58:10,2:58:11
874,j,2:58:11,2:58:12
874,c,2:58:12,2:58:13
874,h,2:58:13,2:58:14
874,d,2:58:14,2:58:15
874,e,2:58:15,2:58:16
874,f,2:58:16,2:58:17
874,d,2:58:17,2:58:18
874,n,2:58:18,2:58:19
874,m,2:58:19,2:58:20
874,o,2:58:20,2:58:21
875,a,2:58:21,2:58:22
875,e,2:58:22,2:58:23
875,g,2:58:23,2:58:24
875,b,2:58:24,2:58:25
875,h,2:58:25,2:58:26
875,k,2:58:26,2:58:27
875,e,2:58:27,2:58:28
875,f,2:58:28,2:58:29
875,e,2:58:29,2:58:30
875,d,2:58:30,2:58:31
875,o,2:58:31,2:58:32
876,a,2:58:32,2:58:33
876,b,2:58:33,2:58:34
876,j,2:58:34,2:58:35
876,g,2:58:35,2:58:36
876,i,2:58:36,2:58:37
876,h,2:58:37,2:58:38
876,f,2:58:38,2:58:39
876,b,2:58:39,2:58:40
876,d,2:58:40,2:58:41
876,n,2:58:41,2:58:42
876,c,2:58:42,2:58:43
876,e,2:58:43,2:58:44
876,o,2:58:44,2:58:45
877,a,2:58:45,2:58:46
877,e,2:58:46,2:58:47
877,j,2:58:47,2:58:48
877,g,2:58:48,2:58:49
877,e,2:58:49,2:58:50
877,h,2:58:50,2:58:51
877,k,2:58:51,2:58:52
877,e,2:58:52,2:58:53
877,f,2:58:53,2:58:54
877,d,2:58:54,2:58:55
877,n,2:58:55,2:58:56
877,o,2:58:56,2:58:57
878,a,2:58:57,2:58:58
878,e,2:58:58,2:58:59
878,f,2:58:59,2:59:00
878,g,2:59:00,2:59:01
878,j,2:59:01,2:59:02
878,i,2:59:02,2:59:03
878,h,2:59:03,2:59:04
878,f,2:59:04,2:59:05
878,d,2:59:05,2:59:06
878,n,2:59:06,2:59:07
878,o,2:59:07,2:59:08
879,a,2:59:08,2:59:09
879,j,2:59:09,2:59:10
879,g,2:59:10,2:59:11
879,c,2:59:11,2:59:12
879,h,2:59:12,2:59:13
879,e,2:59:13,2:59:14
879,f,2:59:14,2:59:15
879,d,2:59:15,2:59:16
879,n,2:59:16,2:59:17
879,o,2:59:17,2:59:18
880,a,2:59:18,2:59:19
880,e,2:59:19,2:59:20
880,g,2:59:20,2:59:21
880,j,2:59:21,2:59:22
880,g,2:59:22,2:59:23
880,c,2:59:23,2:59:24
880,b,2:59:24,2:59:25
880,h,2:59:25,2:59:26
880,k,2:59:26,2:59:27
880,e,2:59:27,2:59:28
880,f,2:59:28,2:59:29
880,e,2:59:29,2:59:30
880,d,2:59:30,2:59:31
880,n,2:59:31,2:59:32
880,o,2:59:32,2:59:33
881,a,2:59:33,2:59:34
881,c,2:59:34,2:59:35
881,b,2:59:35,2:59:36
881,g,2:59:36,2:59:37
881,h,2:59:37,2:59:38
881,c,2:59:38,2:59:39
881,j,2:59:39,2:59:40
881,f,2:59:40,2:59:41
881,d,2:59:41,2:59:42
881,n,2:59:42,2:59:43
881,o,2:59:43,2:59:44
882,a,2:59:44,2:59:45
882,e,2:59:45,2:59:46
882,b,2:59:46,2:59:47
882,h,2:59:47,2:59:48
882,e,2:59:48,2:59:49
882,j,2:59:49,2:59:50
882,f,2:59:50,2:59:51
882,e,2:59:51,2:59:52
